title,image_url,price,link
Stella Sweater,https://us.brandymelville.com/cdn/shop/files/MNJ223G-Z231S0820000_01_533x.jpg?v=1689632068,$28,https://us.brandymelville.com/products/stella-sweater
Rosa Cotton Sweatpants,https://us.brandymelville.com/cdn/shop/products/MCH002-Z370SU250000_0_533x.jpg?v=1672957063,$32,https://us.brandymelville.com/products/rosa-cotton-sweatpants
Mckenna Ribbed Eyelet Crop Top,https://us.brandymelville.com/cdn/shop/products/MW994A-1501S16200P_0_533x.jpg?v=1670542576,$18,https://us.brandymelville.com/products/mckenna-ribbed-crop-top
Hailie Basic Top,https://us.brandymelville.com/cdn/shop/products/MD159-Z166SZ270000_0_533x.jpg?v=1681734911,$18,https://us.brandymelville.com/products/hailie-basic-top-2
Eden Crop Top,https://us.brandymelville.com/cdn/shop/files/MQ063A-58S0070000_03_533x.jpg?v=1682604194,$18,https://us.brandymelville.com/products/eden-crop-top-wait-to-enable-need-product-info
Skylar Scalloped Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW922L-1008TCS01500QR4_1_533x.jpg?v=1666457299,$16,https://us.brandymelville.com/products/skylar-scalloped-tank-1
Ronnie Lace Long Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW886L-166TSU4900PZBC_0_533x.jpg?v=1664457202,$16,https://us.brandymelville.com/products/ronnie-lace-long-tank
Hailie Basic Crop Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD159C-8166S01500B4_0_533x.jpg?v=1664457009,$16,https://us.brandymelville.com/products/hailie-basic-crop-top
Santana Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/ML106GW-482PTS00200AJ_1_67520e6d-8496-4f39-bbf5-28e855fdcec5_533x.jpg?v=1662576336,$20,https://us.brandymelville.com/products/copy-of-santana-top-july-2022-ok-1
Bonnie Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/0-3_85501285-31c7-465b-9f0f-26cb6d3bd0b1_533x.jpg?v=1661688051,$18,https://us.brandymelville.com/products/copy-of-bonnie-top-july-2022-ok-1
Tori Basic Ribbed Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MJ007CE-1180S07100AJ_0_533x.jpg?v=1661277942,$20,https://us.brandymelville.com/products/tori-basic-ribbed-top
McKenna Eyelet Crop Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW994A-1601S07100P_1_533x.jpg?v=1660603703,$18,https://us.brandymelville.com/products/mckenna-eyelet-top
Bonnie Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/M482A-58S1620000_0_533x.jpg?v=1690824900,$18,https://us.brandymelville.com/products/copy-of-bonnie-top-july-2022-ok
Zelly Ribbed Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW935H-1092S1620000_1_533x.jpg?v=1656698489,$20,https://us.brandymelville.com/products/copy-of-zelly-ribbed-top
Zelly Ribbed Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW935H-1180TS07100AJ_1_533x.jpg?v=1655944543,$18,https://us.brandymelville.com/products/zelly-ribbed-top
Hailie Basic Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD159K-1013S0150000_1_533x.jpg?v=1654379799,$18,https://us.brandymelville.com/products/hailie-basic-top-1
Zelly Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MW935H-417S0280000_0_533x.jpg?v=1690311207,$18,https://us.brandymelville.com/products/zelly-top-2
Ashlyn V-Neck Basic Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD034E-417SD480000_1_533x.jpg?v=1652914725,$18,https://us.brandymelville.com/products/ashlyn-v-neck-basic-top
Chloe Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MLA002T-417ST220000_0_533x.jpg?v=1682024031,$16,https://us.brandymelville.com/products/copy-of-chloe-top
Zelly Scallop Ribbed Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW935H-686PTS00200QR4_1_533x.jpg?v=1652542852,$18,https://us.brandymelville.com/products/zelly-scallop-ribbed-top
Marisa Basic Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MC570YH-482PTS0020000_0_533x.jpg?v=1684518939,$16,https://us.brandymelville.com/products/marisa-basic-tank-1
Skylar Cotton Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW922L-417S1620000_1_533x.jpg?v=1648344722,$16,https://us.brandymelville.com/products/skylar-basic-tank-1
Camille Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW905A-58PS0150000_1_533x.jpg?v=1648344689,$16,https://us.brandymelville.com/products/camille-tank
Hailie Basic Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MD159-8166SR880000_02_533x.jpg?v=1691030745,$18,https://us.brandymelville.com/products/hailie-basic-top
Ashlyn Eyelet Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD034-1101S16200QR2_5_61c9ae8e-913d-431a-b327-52a874229099_533x.jpg?v=1677235121,$20,https://us.brandymelville.com/products/ashlyn-eyelet-top-1
Mirabelle Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW922D-622PS1620000_1_533x.jpg?v=1648072798,$18,https://us.brandymelville.com/products/mirabelle-tank
Mel Bandeau Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW874C-622PS0150000_6_533x.jpg?v=1655742558,$16,https://us.brandymelville.com/products/tank-30
Ashley Cotton Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MLA002E-1014SU780000_1_533x.jpg?v=1663895438,$18,https://us.brandymelville.com/products/ashley-cotton-top
Sheena Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MCH570C-686TSD4800AH_1_533x.jpg?v=1653182001,$16,https://us.brandymelville.com/products/sheena-long-tank
Zelly Long Eyelet Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW935H-1101S1620000_03_533x.jpg?v=1681734889,$18,https://us.brandymelville.com/products/zelly-long-eyelet-top
Hailie Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD159-166TS01500B_1_09719752-cd6b-42b2-a9bf-a0b64119dd43_533x.jpg?v=1629994607,$18,https://us.brandymelville.com/products/hailie-top-4
Lorene Button Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW798B-58S1620000_1_533x.jpg?v=1656001010,$16,https://us.brandymelville.com/products/black-tank-top-with-three-buttons
Sheena Basic Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MCH570-482PTSU2600AH_1_533x.jpg?v=1624570372,$16,https://us.brandymelville.com/products/sheena-basic-tank
Ala Lace Eyelet Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MW886-1101S0020000_533x.jpg?v=1690792156,$16,https://us.brandymelville.com/products/white-ribbed-tank-with-lace-trim-and-eyelets
Skylar Ribbed Ruffle Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MW922L-Z201TSR300P2_0_533x.jpg?v=1688748405,$15,https://us.brandymelville.com/products/black-ribbed-tank-with-frill-straps-and-trim
Zelly Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW935-1186S0710000_1_533x.jpg?v=1622064629,$18,https://us.brandymelville.com/products/zelly-top-1
Belle Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MW919L-1092TS00200QR4F_0_533x.jpg?v=1689209597,$18,https://us.brandymelville.com/products/belle-tank-1
Zelly Basic Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW935A-1008TST220000_1_533x.jpg?v=1655944584,$16,https://us.brandymelville.com/products/zelly-basic-top
Hailie Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD159P-Z166S49300BC_1_533x.jpg?v=1616574316,$18,https://us.brandymelville.com/products/hailie-top-1
Skylar Heart Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW922L-726S00200PF_1_533x.jpg?v=1628515810,$18,https://us.brandymelville.com/products/white-tank-with-lace-and-heart-eyelets
Sonia Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW839E-1058TS00200PZ_1_533x.jpg?v=1652370966,From $20,https://us.brandymelville.com/products/sonia-top
Beyonca Long Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MCH570HL-482PTST2200AH_0_533x.jpg?v=1671747247,$16,https://us.brandymelville.com/products/beyonca-rib-tank-482-pts-t73-ah
Beyonca Crop Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MCH570H-686TS02800AH_0_533x.jpg?v=1690918816,$16,https://us.brandymelville.com/products/beyonca-tank
Ashlyn V Neck Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD034E-686PS0020000_5_9181f9f7-bcd2-43c7-a27b-f4a2b4461b72_533x.jpg?v=1654764650,$18,https://us.brandymelville.com/products/ashlyn-top-1
Dalis Cropped Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MC570BC-686TSZ2700AH_0_533x.jpg?v=1688315708,$16,https://us.brandymelville.com/products/marisa-tank-68-6ts-d4-8ah
Dalis Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MC570BC-686TS00200AH-02_533x.jpg?v=1690979875,$16,https://us.brandymelville.com/products/marisa-tank-686-ts-2ah
Marisa Cropped Basic Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MC570YH-482PTS0150000_1_533x.jpg?v=1632170666,$16,https://us.brandymelville.com/products/marisa-basic-tank
Helen Basic Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/ML106MM-Z280S00100R3_0_8d50ecf3-9887-4d20-8052-58518cedbd19_533x.jpg?v=1681785500,$16,https://us.brandymelville.com/products/helen-top
Ashlyn Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MD034-166SD480000_1_533x.jpg?v=1647902145,$18,https://us.brandymelville.com/products/ashlyn-top-166-sd4-8
Belle Bow Lace Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW919-1092TS07100QR4F_3_533x.jpg?v=1680015722,$18,https://us.brandymelville.com/products/belle-lace-tank-11-1ts-1p-zf
Caroline Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MH214-Z201S1620000_1_533x.jpg?v=1689106446,$24,https://us.brandymelville.com/products/caroline-top-z2-1sz-2
Richie Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW881-686TS00200AH_1_533x.jpg?v=1620415344,$16,https://us.brandymelville.com/products/richie-tank
Connor Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW797W-686PS0020000_1_533x.jpg?v=1654017383,$16,https://us.brandymelville.com/products/connor-tank-686-ps-2
Sheena Crop Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MCH570C-686TS02800AH_0_533x.jpg?v=1690959206,$16,https://us.brandymelville.com/products/sheena-tank-68-6t-s1-ah
Hailie Top,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MD159-Z166S1620000_0_f1023220-55f9-40f4-bf5c-c40f063b000d_533x.jpg?v=1683303685,$18,https://us.brandymelville.com/products/hailie-top-z1-66-sp-41
Belle Lace Dress,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MW919V-686PSS00100PZF_0_533x.jpg?v=1655367455,$26,https://us.brandymelville.com/products/belle-lace-dress
Natasha Tank,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MW905-482PTS00100AH_02_533x.jpg?v=1683155352,$16,https://us.brandymelville.com/products/natasha-tank-482-pts-2ah
